user_id,book_id,rating,title,authors,description
29031,98,4,What to Expect the First Year (What to Expect),"Heidi Murkoff, Sharon Mazel, Heidi Murkoff, Arlene Eisenberg, Sandee Hathaway, Mark D. Widome","What to Expect the First Year (What to Expect) Heidi Murkoff, Sharon Mazel, Heidi Murkoff, Arlene Eisenberg, Sandee Hathaway, Mark D. Widome"
29819,98,5,What to Expect the First Year (What to Expect),"Heidi Murkoff, Sharon Mazel, Heidi Murkoff, Arlene Eisenberg, Sandee Hathaway, Mark D. Widome","What to Expect the First Year (What to Expect) Heidi Murkoff, Sharon Mazel, Heidi Murkoff, Arlene Eisenberg, Sandee Hathaway, Mark D. Widome"
29951,98,2,What to Expect the First Year (What to Expect),"Heidi Murkoff, Sharon Mazel, Heidi Murkoff, Arlene Eisenberg, Sandee Hathaway, Mark D. Widome","What to Expect the First Year (What to Expect) Heidi Murkoff, Sharon Mazel, Heidi Murkoff, Arlene Eisenberg, Sandee Hathaway, Mark D. Widome"
30313,98,5,What to Expect the First Year (What to Expect),"Heidi Murkoff, Sharon Mazel, Heidi Murkoff, Arlene Eisenberg, Sandee Hathaway, Mark D. Widome","What to Expect the First Year (What to Expect) Heidi Murkoff, Sharon Mazel, Heidi Murkoff, Arlene Eisenberg, Sandee Hathaway, Mark D. Widome"
30601,98,4,What to Expect the First Year (What to Expect),"Heidi Murkoff, Sharon Mazel, Heidi Murkoff, Arlene Eisenberg, Sandee Hathaway, Mark D. Widome","What to Expect the First Year (What to Expect) Heidi Murkoff, Sharon Mazel, Heidi Murkoff, Arlene Eisenberg, Sandee Hathaway, Mark D. Widome"
30833,98,5,What to Expect the First Year (What to Expect),"Heidi Murkoff, Sharon Mazel, Heidi Murkoff, Arlene Eisenberg, Sandee Hathaway, Mark D. Widome","What to Expect the First Year (What to Expect) Heidi Murkoff, Sharon Mazel, Heidi Murkoff, Arlene Eisenberg, Sandee Hathaway, Mark D. Widome"
32033,98,4,What to Expect the First Year (What to Expect),"Heidi Murkoff, Sharon Mazel, Heidi Murkoff, Arlene Eisenberg, Sandee Hathaway, Mark D. Widome","What to Expect the First Year (What to Expect) Heidi Murkoff, Sharon Mazel, Heidi Murkoff, Arlene Eisenberg, Sandee Hathaway, Mark D. Widome"
32592,98,4,What to Expect the First Year (What to Expect),"Heidi Murkoff, Sharon Mazel, Heidi Murkoff, Arlene Eisenberg, Sandee Hathaway, Mark D. Widome","What to Expect the First Year (What to Expect) Heidi Murkoff, Sharon Mazel, Heidi Murkoff, Arlene Eisenberg, Sandee Hathaway, Mark D. Widome"
32745,98,4,What to Expect the First Year (What to Expect),"Heidi Murkoff, Sharon Mazel, Heidi Murkoff, Arlene Eisenberg, Sandee Hathaway, Mark D. Widome","What to Expect the First Year (What to Expect) Heidi Murkoff, Sharon Mazel, Heidi Murkoff, Arlene Eisenberg, Sandee Hathaway, Mark D. Widome"
33065,98,4,What to Expect the First Year (What to Expect),"Heidi Murkoff, Sharon Mazel, Heidi Murkoff, Arlene Eisenberg, Sandee Hathaway, Mark D. Widome","What to Expect the First Year (What to Expect) Heidi Murkoff, Sharon Mazel, Heidi Murkoff, Arlene Eisenberg, Sandee Hathaway, Mark D. Widome"
34688,98,4,What to Expect the First Year (What to Expect),"Heidi Murkoff, Sharon Mazel, Heidi Murkoff, Arlene Eisenberg, Sandee Hathaway, Mark D. Widome","What to Expect the First Year (What to Expect) Heidi Murkoff, Sharon Mazel, Heidi Murkoff, Arlene Eisenberg, Sandee Hathaway, Mark D. Widome"
35146,98,3,What to Expect the First Year (What to Expect),"Heidi Murkoff, Sharon Mazel, Heidi Murkoff, Arlene Eisenberg, Sandee Hathaway, Mark D. Widome","What to Expect the First Year (What to Expect) Heidi Murkoff, Sharon Mazel, Heidi Murkoff, Arlene Eisenberg, Sandee Hathaway, Mark D. Widome"
35259,98,5,What to Expect the First Year (What to Expect),"Heidi Murkoff, Sharon Mazel, Heidi Murkoff, Arlene Eisenberg, Sandee Hathaway, Mark D. Widome","What to Expect the First Year (What to Expect) Heidi Murkoff, Sharon Mazel, Heidi Murkoff, Arlene Eisenberg, Sandee Hathaway, Mark D. Widome"
36031,98,4,What to Expect the First Year (What to Expect),"Heidi Murkoff, Sharon Mazel, Heidi Murkoff, Arlene Eisenberg, Sandee Hathaway, Mark D. Widome","What to Expect the First Year (What to Expect) Heidi Murkoff, Sharon Mazel, Heidi Murkoff, Arlene Eisenberg, Sandee Hathaway, Mark D. Widome"
36099,98,5,What to Expect the First Year (What to Expect),"Heidi Murkoff, Sharon Mazel, Heidi Murkoff, Arlene Eisenberg, Sandee Hathaway, Mark D. Widome","What to Expect the First Year (What to Expect) Heidi Murkoff, Sharon Mazel, Heidi Murkoff, Arlene Eisenberg, Sandee Hathaway, Mark D. Widome"
36695,98,5,What to Expect the First Year (What to Expect),"Heidi Murkoff, Sharon Mazel, Heidi Murkoff, Arlene Eisenberg, Sandee Hathaway, Mark D. Widome","What to Expect the First Year (What to Expect) Heidi Murkoff, Sharon Mazel, Heidi Murkoff, Arlene Eisenberg, Sandee Hathaway, Mark D. Widome"
37834,98,5,What to Expect the First Year (What to Expect),"Heidi Murkoff, Sharon Mazel, Heidi Murkoff, Arlene Eisenberg, Sandee Hathaway, Mark D. Widome","What to Expect the First Year (What to Expect) Heidi Murkoff, Sharon Mazel, Heidi Murkoff, Arlene Eisenberg, Sandee Hathaway, Mark D. Widome"
39618,98,5,What to Expect the First Year (What to Expect),"Heidi Murkoff, Sharon Mazel, Heidi Murkoff, Arlene Eisenberg, Sandee Hathaway, Mark D. Widome","What to Expect the First Year (What to Expect) Heidi Murkoff, Sharon Mazel, Heidi Murkoff, Arlene Eisenberg, Sandee Hathaway, Mark D. Widome"
40126,98,5,What to Expect the First Year (What to Expect),"Heidi Murkoff, Sharon Mazel, Heidi Murkoff, Arlene Eisenberg, Sandee Hathaway, Mark D. Widome","What to Expect the First Year (What to Expect) Heidi Murkoff, Sharon Mazel, Heidi Murkoff, Arlene Eisenberg, Sandee Hathaway, Mark D. Widome"
40167,98,5,What to Expect the First Year (What to Expect),"Heidi Murkoff, Sharon Mazel, Heidi Murkoff, Arlene Eisenberg, Sandee Hathaway, Mark D. Widome","What to Expect the First Year (What to Expect) Heidi Murkoff, Sharon Mazel, Heidi Murkoff, Arlene Eisenberg, Sandee Hathaway, Mark D. Widome"
41747,98,5,What to Expect the First Year (What to Expect),"Heidi Murkoff, Sharon Mazel, Heidi Murkoff, Arlene Eisenberg, Sandee Hathaway, Mark D. Widome","What to Expect the First Year (What to Expect) Heidi Murkoff, Sharon Mazel, Heidi Murkoff, Arlene Eisenberg, Sandee Hathaway, Mark D. Widome"
44397,98,5,What to Expect the First Year (What to Expect),"Heidi Murkoff, Sharon Mazel, Heidi Murkoff, Arlene Eisenberg, Sandee Hathaway, Mark D. Widome","What to Expect the First Year (What to Expect) Heidi Murkoff, Sharon Mazel, Heidi Murkoff, Arlene Eisenberg, Sandee Hathaway, Mark D. Widome"
45269,98,4,What to Expect the First Year (What to Expect),"Heidi Murkoff, Sharon Mazel, Heidi Murkoff, Arlene Eisenberg, Sandee Hathaway, Mark D. Widome","What to Expect the First Year (What to Expect) Heidi Murkoff, Sharon Mazel, Heidi Murkoff, Arlene Eisenberg, Sandee Hathaway, Mark D. Widome"
45554,98,4,What to Expect the First Year (What to Expect),"Heidi Murkoff, Sharon Mazel, Heidi Murkoff, Arlene Eisenberg, Sandee Hathaway, Mark D. Widome","What to Expect the First Year (What to Expect) Heidi Murkoff, Sharon Mazel, Heidi Murkoff, Arlene Eisenberg, Sandee Hathaway, Mark D. Widome"
46139,98,5,What to Expect the First Year (What to Expect),"Heidi Murkoff, Sharon Mazel, Heidi Murkoff, Arlene Eisenberg, Sandee Hathaway, Mark D. Widome","What to Expect the First Year (What to Expect) Heidi Murkoff, Sharon Mazel, Heidi Murkoff, Arlene Eisenberg, Sandee Hathaway, Mark D. Widome"
46147,98,5,What to Expect the First Year (What to Expect),"Heidi Murkoff, Sharon Mazel, Heidi Murkoff, Arlene Eisenberg, Sandee Hathaway, Mark D. Widome","What to Expect the First Year (What to Expect) Heidi Murkoff, Sharon Mazel, Heidi Murkoff, Arlene Eisenberg, Sandee Hathaway, Mark D. Widome"
47730,98,5,What to Expect the First Year (What to Expect),"Heidi Murkoff, Sharon Mazel, Heidi Murkoff, Arlene Eisenberg, Sandee Hathaway, Mark D. Widome","What to Expect the First Year (What to Expect) Heidi Murkoff, Sharon Mazel, Heidi Murkoff, Arlene Eisenberg, Sandee Hathaway, Mark D. Widome"
48007,98,3,What to Expect the First Year (What to Expect),"Heidi Murkoff, Sharon Mazel, Heidi Murkoff, Arlene Eisenberg, Sandee Hathaway, Mark D. Widome","What to Expect the First Year (What to Expect) Heidi Murkoff, Sharon Mazel, Heidi Murkoff, Arlene Eisenberg, Sandee Hathaway, Mark D. Widome"
48482,98,3,What to Expect the First Year (What to Expect),"Heidi Murkoff, Sharon Mazel, Heidi Murkoff, Arlene Eisenberg, Sandee Hathaway, Mark D. Widome","What to Expect the First Year (What to Expect) Heidi Murkoff, Sharon Mazel, Heidi Murkoff, Arlene Eisenberg, Sandee Hathaway, Mark D. Widome"
48687,98,5,What to Expect the First Year (What to Expect),"Heidi Murkoff, Sharon Mazel, Heidi Murkoff, Arlene Eisenberg, Sandee Hathaway, Mark D. Widome","What to Expect the First Year (What to Expect) Heidi Murkoff, Sharon Mazel, Heidi Murkoff, Arlene Eisenberg, Sandee Hathaway, Mark D. Widome"
49514,98,4,What to Expect the First Year (What to Expect),"Heidi Murkoff, Sharon Mazel, Heidi Murkoff, Arlene Eisenberg, Sandee Hathaway, Mark D. Widome","What to Expect the First Year (What to Expect) Heidi Murkoff, Sharon Mazel, Heidi Murkoff, Arlene Eisenberg, Sandee Hathaway, Mark D. Widome"
50342,98,5,What to Expect the First Year (What to Expect),"Heidi Murkoff, Sharon Mazel, Heidi Murkoff, Arlene Eisenberg, Sandee Hathaway, Mark D. Widome","What to Expect the First Year (What to Expect) Heidi Murkoff, Sharon Mazel, Heidi Murkoff, Arlene Eisenberg, Sandee Hathaway, Mark D. Widome"
51166,98,4,What to Expect the First Year (What to Expect),"Heidi Murkoff, Sharon Mazel, Heidi Murkoff, Arlene Eisenberg, Sandee Hathaway, Mark D. Widome","What to Expect the First Year (What to Expect) Heidi Murkoff, Sharon Mazel, Heidi Murkoff, Arlene Eisenberg, Sandee Hathaway, Mark D. Widome"
51460,98,4,What to Expect the First Year (What to Expect),"Heidi Murkoff, Sharon Mazel, Heidi Murkoff, Arlene Eisenberg, Sandee Hathaway, Mark D. Widome","What to Expect the First Year (What to Expect) Heidi Murkoff, Sharon Mazel, Heidi Murkoff, Arlene Eisenberg, Sandee Hathaway, Mark D. Widome"
51838,98,4,What to Expect the First Year (What to Expect),"Heidi Murkoff, Sharon Mazel, Heidi Murkoff, Arlene Eisenberg, Sandee Hathaway, Mark D. Widome","What to Expect the First Year (What to Expect) Heidi Murkoff, Sharon Mazel, Heidi Murkoff, Arlene Eisenberg, Sandee Hathaway, Mark D. Widome"
314,105,3,Chapterhouse: Dune (Dune Chronicles #6),Frank Herbert,Chapterhouse: Dune (Dune Chronicles #6) Frank Herbert
725,105,3,Chapterhouse: Dune (Dune Chronicles #6),Frank Herbert,Chapterhouse: Dune (Dune Chronicles #6) Frank Herbert
1772,105,1,Chapterhouse: Dune (Dune Chronicles #6),Frank Herbert,Chapterhouse: Dune (Dune Chronicles #6) Frank Herbert
2077,105,2,Chapterhouse: Dune (Dune Chronicles #6),Frank Herbert,Chapterhouse: Dune (Dune Chronicles #6) Frank Herbert
2271,105,3,Chapterhouse: Dune (Dune Chronicles #6),Frank Herbert,Chapterhouse: Dune (Dune Chronicles #6) Frank Herbert
2477,105,4,Chapterhouse: Dune (Dune Chronicles #6),Frank Herbert,Chapterhouse: Dune (Dune Chronicles #6) Frank Herbert
2665,105,3,Chapterhouse: Dune (Dune Chronicles #6),Frank Herbert,Chapterhouse: Dune (Dune Chronicles #6) Frank Herbert
2721,105,2,Chapterhouse: Dune (Dune Chronicles #6),Frank Herbert,Chapterhouse: Dune (Dune Chronicles #6) Frank Herbert
3114,105,4,Chapterhouse: Dune (Dune Chronicles #6),Frank Herbert,Chapterhouse: Dune (Dune Chronicles #6) Frank Herbert
3362,105,3,Chapterhouse: Dune (Dune Chronicles #6),Frank Herbert,Chapterhouse: Dune (Dune Chronicles #6) Frank Herbert
3362,105,4,Chapterhouse: Dune (Dune Chronicles #6),Frank Herbert,Chapterhouse: Dune (Dune Chronicles #6) Frank Herbert
3465,105,5,Chapterhouse: Dune (Dune Chronicles #6),Frank Herbert,Chapterhouse: Dune (Dune Chronicles #6) Frank Herbert
4901,105,2,Chapterhouse: Dune (Dune Chronicles #6),Frank Herbert,Chapterhouse: Dune (Dune Chronicles #6) Frank Herbert
4967,105,4,Chapterhouse: Dune (Dune Chronicles #6),Frank Herbert,Chapterhouse: Dune (Dune Chronicles #6) Frank Herbert
5109,105,2,Chapterhouse: Dune (Dune Chronicles #6),Frank Herbert,Chapterhouse: Dune (Dune Chronicles #6) Frank Herbert
5172,105,3,Chapterhouse: Dune (Dune Chronicles #6),Frank Herbert,Chapterhouse: Dune (Dune Chronicles #6) Frank Herbert
5487,105,4,Chapterhouse: Dune (Dune Chronicles #6),Frank Herbert,Chapterhouse: Dune (Dune Chronicles #6) Frank Herbert
5610,105,1,Chapterhouse: Dune (Dune Chronicles #6),Frank Herbert,Chapterhouse: Dune (Dune Chronicles #6) Frank Herbert
6397,105,4,Chapterhouse: Dune (Dune Chronicles #6),Frank Herbert,Chapterhouse: Dune (Dune Chronicles #6) Frank Herbert
6596,105,3,Chapterhouse: Dune (Dune Chronicles #6),Frank Herbert,Chapterhouse: Dune (Dune Chronicles #6) Frank Herbert
6958,105,2,Chapterhouse: Dune (Dune Chronicles #6),Frank Herbert,Chapterhouse: Dune (Dune Chronicles #6) Frank Herbert
7563,105,1,Chapterhouse: Dune (Dune Chronicles #6),Frank Herbert,Chapterhouse: Dune (Dune Chronicles #6) Frank Herbert
8337,105,2,Chapterhouse: Dune (Dune Chronicles #6),Frank Herbert,Chapterhouse: Dune (Dune Chronicles #6) Frank Herbert
8444,105,2,Chapterhouse: Dune (Dune Chronicles #6),Frank Herbert,Chapterhouse: Dune (Dune Chronicles #6) Frank Herbert
8828,105,4,Chapterhouse: Dune (Dune Chronicles #6),Frank Herbert,Chapterhouse: Dune (Dune Chronicles #6) Frank Herbert
11502,105,3,Chapterhouse: Dune (Dune Chronicles #6),Frank Herbert,Chapterhouse: Dune (Dune Chronicles #6) Frank Herbert
13003,105,3,Chapterhouse: Dune (Dune Chronicles #6),Frank Herbert,Chapterhouse: Dune (Dune Chronicles #6) Frank Herbert
13282,105,5,Chapterhouse: Dune (Dune Chronicles #6),Frank Herbert,Chapterhouse: Dune (Dune Chronicles #6) Frank Herbert
14411,105,2,Chapterhouse: Dune (Dune Chronicles #6),Frank Herbert,Chapterhouse: Dune (Dune Chronicles #6) Frank Herbert
14839,105,4,Chapterhouse: Dune (Dune Chronicles #6),Frank Herbert,Chapterhouse: Dune (Dune Chronicles #6) Frank Herbert
15054,105,3,Chapterhouse: Dune (Dune Chronicles #6),Frank Herbert,Chapterhouse: Dune (Dune Chronicles #6) Frank Herbert
16403,105,5,Chapterhouse: Dune (Dune Chronicles #6),Frank Herbert,Chapterhouse: Dune (Dune Chronicles #6) Frank Herbert
16587,105,2,Chapterhouse: Dune (Dune Chronicles #6),Frank Herbert,Chapterhouse: Dune (Dune Chronicles #6) Frank Herbert
17207,105,3,Chapterhouse: Dune (Dune Chronicles #6),Frank Herbert,Chapterhouse: Dune (Dune Chronicles #6) Frank Herbert
17242,105,3,Chapterhouse: Dune (Dune Chronicles #6),Frank Herbert,Chapterhouse: Dune (Dune Chronicles #6) Frank Herbert
17329,105,4,Chapterhouse: Dune (Dune Chronicles #6),Frank Herbert,Chapterhouse: Dune (Dune Chronicles #6) Frank Herbert
17747,105,3,Chapterhouse: Dune (Dune Chronicles #6),Frank Herbert,Chapterhouse: Dune (Dune Chronicles #6) Frank Herbert
17832,105,4,Chapterhouse: Dune (Dune Chronicles #6),Frank Herbert,Chapterhouse: Dune (Dune Chronicles #6) Frank Herbert
18068,105,5,Chapterhouse: Dune (Dune Chronicles #6),Frank Herbert,Chapterhouse: Dune (Dune Chronicles #6) Frank Herbert
18199,105,3,Chapterhouse: Dune (Dune Chronicles #6),Frank Herbert,Chapterhouse: Dune (Dune Chronicles #6) Frank Herbert
18433,105,4,Chapterhouse: Dune (Dune Chronicles #6),Frank Herbert,Chapterhouse: Dune (Dune Chronicles #6) Frank Herbert
18798,105,2,Chapterhouse: Dune (Dune Chronicles #6),Frank Herbert,Chapterhouse: Dune (Dune Chronicles #6) Frank Herbert
18957,105,3,Chapterhouse: Dune (Dune Chronicles #6),Frank Herbert,Chapterhouse: Dune (Dune Chronicles #6) Frank Herbert
19926,105,4,Chapterhouse: Dune (Dune Chronicles #6),Frank Herbert,Chapterhouse: Dune (Dune Chronicles #6) Frank Herbert
20375,105,4,Chapterhouse: Dune (Dune Chronicles #6),Frank Herbert,Chapterhouse: Dune (Dune Chronicles #6) Frank Herbert
20782,105,3,Chapterhouse: Dune (Dune Chronicles #6),Frank Herbert,Chapterhouse: Dune (Dune Chronicles #6) Frank Herbert
21228,105,4,Chapterhouse: Dune (Dune Chronicles #6),Frank Herbert,Chapterhouse: Dune (Dune Chronicles #6) Frank Herbert
21877,105,3,Chapterhouse: Dune (Dune Chronicles #6),Frank Herbert,Chapterhouse: Dune (Dune Chronicles #6) Frank Herbert
23063,105,3,Chapterhouse: Dune (Dune Chronicles #6),Frank Herbert,Chapterhouse: Dune (Dune Chronicles #6) Frank Herbert
23185,105,3,Chapterhouse: Dune (Dune Chronicles #6),Frank Herbert,Chapterhouse: Dune (Dune Chronicles #6) Frank Herbert
23956,105,4,Chapterhouse: Dune (Dune Chronicles #6),Frank Herbert,Chapterhouse: Dune (Dune Chronicles #6) Frank Herbert
24288,105,2,Chapterhouse: Dune (Dune Chronicles #6),Frank Herbert,Chapterhouse: Dune (Dune Chronicles #6) Frank Herbert
24582,105,3,Chapterhouse: Dune (Dune Chronicles #6),Frank Herbert,Chapterhouse: Dune (Dune Chronicles #6) Frank Herbert
25320,105,3,Chapterhouse: Dune (Dune Chronicles #6),Frank Herbert,Chapterhouse: Dune (Dune Chronicles #6) Frank Herbert
25678,105,3,Chapterhouse: Dune (Dune Chronicles #6),Frank Herbert,Chapterhouse: Dune (Dune Chronicles #6) Frank Herbert
26579,105,2,Chapterhouse: Dune (Dune Chronicles #6),Frank Herbert,Chapterhouse: Dune (Dune Chronicles #6) Frank Herbert
26825,105,2,Chapterhouse: Dune (Dune Chronicles #6),Frank Herbert,Chapterhouse: Dune (Dune Chronicles #6) Frank Herbert
27808,105,3,Chapterhouse: Dune (Dune Chronicles #6),Frank Herbert,Chapterhouse: Dune (Dune Chronicles #6) Frank Herbert
32033,105,4,Chapterhouse: Dune (Dune Chronicles #6),Frank Herbert,Chapterhouse: Dune (Dune Chronicles #6) Frank Herbert
32139,105,3,Chapterhouse: Dune (Dune Chronicles #6),Frank Herbert,Chapterhouse: Dune (Dune Chronicles #6) Frank Herbert
32635,105,3,Chapterhouse: Dune (Dune Chronicles #6),Frank Herbert,Chapterhouse: Dune (Dune Chronicles #6) Frank Herbert
33119,105,3,Chapterhouse: Dune (Dune Chronicles #6),Frank Herbert,Chapterhouse: Dune (Dune Chronicles #6) Frank Herbert
33147,105,2,Chapterhouse: Dune (Dune Chronicles #6),Frank Herbert,Chapterhouse: Dune (Dune Chronicles #6) Frank Herbert
33207,105,3,Chapterhouse: Dune (Dune Chronicles #6),Frank Herbert,Chapterhouse: Dune (Dune Chronicles #6) Frank Herbert
33409,105,3,Chapterhouse: Dune (Dune Chronicles #6),Frank Herbert,Chapterhouse: Dune (Dune Chronicles #6) Frank Herbert
34167,105,2,Chapterhouse: Dune (Dune Chronicles #6),Frank Herbert,Chapterhouse: Dune (Dune Chronicles #6) Frank Herbert
34363,105,2,Chapterhouse: Dune (Dune Chronicles #6),Frank Herbert,Chapterhouse: Dune (Dune Chronicles #6) Frank Herbert
34531,105,1,Chapterhouse: Dune (Dune Chronicles #6),Frank Herbert,Chapterhouse: Dune (Dune Chronicles #6) Frank Herbert
35259,105,1,Chapterhouse: Dune (Dune Chronicles #6),Frank Herbert,Chapterhouse: Dune (Dune Chronicles #6) Frank Herbert
37035,105,3,Chapterhouse: Dune (Dune Chronicles #6),Frank Herbert,Chapterhouse: Dune (Dune Chronicles #6) Frank Herbert
37041,105,4,Chapterhouse: Dune (Dune Chronicles #6),Frank Herbert,Chapterhouse: Dune (Dune Chronicles #6) Frank Herbert
37153,105,3,Chapterhouse: Dune (Dune Chronicles #6),Frank Herbert,Chapterhouse: Dune (Dune Chronicles #6) Frank Herbert
37611,105,4,Chapterhouse: Dune (Dune Chronicles #6),Frank Herbert,Chapterhouse: Dune (Dune Chronicles #6) Frank Herbert
37897,105,4,Chapterhouse: Dune (Dune Chronicles #6),Frank Herbert,Chapterhouse: Dune (Dune Chronicles #6) Frank Herbert
38070,105,4,Chapterhouse: Dune (Dune Chronicles #6),Frank Herbert,Chapterhouse: Dune (Dune Chronicles #6) Frank Herbert
39195,105,4,Chapterhouse: Dune (Dune Chronicles #6),Frank Herbert,Chapterhouse: Dune (Dune Chronicles #6) Frank Herbert
40126,105,4,Chapterhouse: Dune (Dune Chronicles #6),Frank Herbert,Chapterhouse: Dune (Dune Chronicles #6) Frank Herbert
40819,105,2,Chapterhouse: Dune (Dune Chronicles #6),Frank Herbert,Chapterhouse: Dune (Dune Chronicles #6) Frank Herbert
41318,105,5,Chapterhouse: Dune (Dune Chronicles #6),Frank Herbert,Chapterhouse: Dune (Dune Chronicles #6) Frank Herbert
41577,105,5,Chapterhouse: Dune (Dune Chronicles #6),Frank Herbert,Chapterhouse: Dune (Dune Chronicles #6) Frank Herbert
43176,105,2,Chapterhouse: Dune (Dune Chronicles #6),Frank Herbert,Chapterhouse: Dune (Dune Chronicles #6) Frank Herbert
43343,105,2,Chapterhouse: Dune (Dune Chronicles #6),Frank Herbert,Chapterhouse: Dune (Dune Chronicles #6) Frank Herbert
44023,105,3,Chapterhouse: Dune (Dune Chronicles #6),Frank Herbert,Chapterhouse: Dune (Dune Chronicles #6) Frank Herbert
44836,105,3,Chapterhouse: Dune (Dune Chronicles #6),Frank Herbert,Chapterhouse: Dune (Dune Chronicles #6) Frank Herbert
46133,105,4,Chapterhouse: Dune (Dune Chronicles #6),Frank Herbert,Chapterhouse: Dune (Dune Chronicles #6) Frank Herbert
46479,105,4,Chapterhouse: Dune (Dune Chronicles #6),Frank Herbert,Chapterhouse: Dune (Dune Chronicles #6) Frank Herbert
48050,105,3,Chapterhouse: Dune (Dune Chronicles #6),Frank Herbert,Chapterhouse: Dune (Dune Chronicles #6) Frank Herbert
48291,105,4,Chapterhouse: Dune (Dune Chronicles #6),Frank Herbert,Chapterhouse: Dune (Dune Chronicles #6) Frank Herbert
48297,105,2,Chapterhouse: Dune (Dune Chronicles #6),Frank Herbert,Chapterhouse: Dune (Dune Chronicles #6) Frank Herbert
48482,105,3,Chapterhouse: Dune (Dune Chronicles #6),Frank Herbert,Chapterhouse: Dune (Dune Chronicles #6) Frank Herbert
48687,105,5,Chapterhouse: Dune (Dune Chronicles #6),Frank Herbert,Chapterhouse: Dune (Dune Chronicles #6) Frank Herbert
49998,105,3,Chapterhouse: Dune (Dune Chronicles #6),Frank Herbert,Chapterhouse: Dune (Dune Chronicles #6) Frank Herbert
50715,105,5,Chapterhouse: Dune (Dune Chronicles #6),Frank Herbert,Chapterhouse: Dune (Dune Chronicles #6) Frank Herbert
50753,105,4,Chapterhouse: Dune (Dune Chronicles #6),Frank Herbert,Chapterhouse: Dune (Dune Chronicles #6) Frank Herbert
51065,105,3,Chapterhouse: Dune (Dune Chronicles #6),Frank Herbert,Chapterhouse: Dune (Dune Chronicles #6) Frank Herbert
51612,105,5,Chapterhouse: Dune (Dune Chronicles #6),Frank Herbert,Chapterhouse: Dune (Dune Chronicles #6) Frank Herbert
51692,105,3,Chapterhouse: Dune (Dune Chronicles #6),Frank Herbert,Chapterhouse: Dune (Dune Chronicles #6) Frank Herbert
51834,105,5,Chapterhouse: Dune (Dune Chronicles #6),Frank Herbert,Chapterhouse: Dune (Dune Chronicles #6) Frank Herbert
51838,105,3,Chapterhouse: Dune (Dune Chronicles #6),Frank Herbert,Chapterhouse: Dune (Dune Chronicles #6) Frank Herbert
52583,105,1,Chapterhouse: Dune (Dune Chronicles #6),Frank Herbert,Chapterhouse: Dune (Dune Chronicles #6) Frank Herbert
173,106,2,Dune Messiah (Dune Chronicles #2),Frank Herbert,Dune Messiah (Dune Chronicles #2) Frank Herbert
314,106,4,Dune Messiah (Dune Chronicles #2),Frank Herbert,Dune Messiah (Dune Chronicles #2) Frank Herbert
725,106,4,Dune Messiah (Dune Chronicles #2),Frank Herbert,Dune Messiah (Dune Chronicles #2) Frank Herbert
1185,106,5,Dune Messiah (Dune Chronicles #2),Frank Herbert,Dune Messiah (Dune Chronicles #2) Frank Herbert
2171,106,4,Dune Messiah (Dune Chronicles #2),Frank Herbert,Dune Messiah (Dune Chronicles #2) Frank Herbert
2283,106,3,Dune Messiah (Dune Chronicles #2),Frank Herbert,Dune Messiah (Dune Chronicles #2) Frank Herbert
2487,106,3,Dune Messiah (Dune Chronicles #2),Frank Herbert,Dune Messiah (Dune Chronicles #2) Frank Herbert
2665,106,4,Dune Messiah (Dune Chronicles #2),Frank Herbert,Dune Messiah (Dune Chronicles #2) Frank Herbert
3005,106,5,Dune Messiah (Dune Chronicles #2),Frank Herbert,Dune Messiah (Dune Chronicles #2) Frank Herbert
3662,106,4,Dune Messiah (Dune Chronicles #2),Frank Herbert,Dune Messiah (Dune Chronicles #2) Frank Herbert
3688,106,4,Dune Messiah (Dune Chronicles #2),Frank Herbert,Dune Messiah (Dune Chronicles #2) Frank Herbert
3918,106,4,Dune Messiah (Dune Chronicles #2),Frank Herbert,Dune Messiah (Dune Chronicles #2) Frank Herbert
4821,106,4,Dune Messiah (Dune Chronicles #2),Frank Herbert,Dune Messiah (Dune Chronicles #2) Frank Herbert
5152,106,3,Dune Messiah (Dune Chronicles #2),Frank Herbert,Dune Messiah (Dune Chronicles #2) Frank Herbert
6252,106,3,Dune Messiah (Dune Chronicles #2),Frank Herbert,Dune Messiah (Dune Chronicles #2) Frank Herbert
6567,106,3,Dune Messiah (Dune Chronicles #2),Frank Herbert,Dune Messiah (Dune Chronicles #2) Frank Herbert
6596,106,4,Dune Messiah (Dune Chronicles #2),Frank Herbert,Dune Messiah (Dune Chronicles #2) Frank Herbert
6630,106,5,Dune Messiah (Dune Chronicles #2),Frank Herbert,Dune Messiah (Dune Chronicles #2) Frank Herbert
6634,106,3,Dune Messiah (Dune Chronicles #2),Frank Herbert,Dune Messiah (Dune Chronicles #2) Frank Herbert
6698,106,4,Dune Messiah (Dune Chronicles #2),Frank Herbert,Dune Messiah (Dune Chronicles #2) Frank Herbert
8909,106,3,Dune Messiah (Dune Chronicles #2),Frank Herbert,Dune Messiah (Dune Chronicles #2) Frank Herbert
9561,106,4,Dune Messiah (Dune Chronicles #2),Frank Herbert,Dune Messiah (Dune Chronicles #2) Frank Herbert
10610,106,4,Dune Messiah (Dune Chronicles #2),Frank Herbert,Dune Messiah (Dune Chronicles #2) Frank Herbert
10727,106,4,Dune Messiah (Dune Chronicles #2),Frank Herbert,Dune Messiah (Dune Chronicles #2) Frank Herbert
